gid,nx,ny,dist_dfs_m
마마6070,101,92,1010.3903241915509
마마6071,101,92,1330.305388712551
마마6072,101,92,2125.6848889841117
마마6073,101,93,2486.2231449193873
마마6074,101,93,1655.708079840536
마마6075,101,93,1140.803648734356
마마6076,101,93,1364.3667704404143
마마6077,101,93,2102.750675567218
마마6078,101,94,2624.4105931125514
마마6079,101,94,1804.8420202064037
마마6080,101,94,1275.6874517545793
마마6081,101,94,1413.2594352154356
마마6082,101,94,2089.7908957325876
마마6083,101,95,2764.4627104784986
마마6084,101,95,1954.6517314439627
마마6085,101,95,1413.8856760175613
마마6086,101,95,1475.6293635118514
마마6087,101,95,2087.077222354062
마마6088,101,96,2906.1679603835078
마마6089,101,96,2105.0743438499294
마마6090,101,96,1554.6265700517222
마마6091,101,96,1549.9643710377197
마마6092,101,96,2094.7351457074296
마마6093,101,96,2893.6898779650696
마마6094,101,97,2256.0633304179314
마마6095,101,97,1697.3804230890453
마마6096,101,97,1634.7412182102232
마마6097,101,97,2112.7369453732144
마마6098,101,97,2873.1404334237545
마마6099,101,98,2407.5835086368893
마마6104,101,79,1522.3044598458996
마마6105,101,79,1841.7691352611735
마마6106,101,79,2542.993556172462
마마6107,101,80,2483.025710178733
마마6108,101,80,1752.0798448594433
마마6109,101,80,1405.044799327331
마마6110,101,80,1696.6195782999998
마마6111,101,80,2404.7630026314355
마마6112,101,81,2491.6344661706794
마마6113,101,81,1714.8832912974983
마마6114,101,81,1293.602370333726
마마6115,101,81,1551.125231016093
마마6116,101,81,2266.8418277542924
마마6117,101,82,2509.3433072321786
마마6118,101,82,1690.0170561797454
마마6119,101,82,1189.7526914472512
마마6120,101,82,1405.299001434749
마마6121,101,82,2129.370587770252
마마6122,101,83,2536.025179908335
마마6123,101,83,1678.1270484815232
마마6124,101,83,1095.8088649766962
마마6125,101,83,1259.1599367346953
마마6126,101,83,1992.5286507335168
마마6127,101,84,2571.4636769915182
마마6128,101,84,1679.5867689338495
마마6129,101,84,1014.6910794269139
마마6130,101,84,1112.7372820928863
마마6131,101,84,1856.5480147979936
마마6132,101,85,2615.364885768939
마마6133,101,85,1694.459026604347
마마6134,101,85,949.8680434506288
마마6135,101,85,966.0782613724941
마마6136,101,85,1721.7331716105944
마마6137,101,85,2644.886201966363
마마6138,101,86,1722.4924207641761
마마6139,101,86,905.0342734249555
마마6140,101,86,819.2642629564908
마마6141,101,86,1588.4901098343191
마마6142,101,86,2524.95697498497
마마6143,101,87,1763.153302506154
마마6144,101,87,883.4297540062845
마마6145,101,87,672.4482823153401
마마6146,101,87,1457.3692924286893
마마6147,101,87,2407.418496364798
마마6148,101,88,1815.6850363202195
마마6149,101,88,886.94440886339
마마6150,101,88,525.9549578727245
마마6151,101,88,1329.1301106391995
마마6152,101,88,2292.7156570985076
마마6153,101,89,1879.180986308956
마마6154,101,89,915.4738805787672
마마6155,101,89,380.6096067347653
마마6156,101,89,1204.838129980803
마마6157,101,89,2181.3771260771223
마마6158,101,90,1952.6573484954472
마마6159,101,90,966.981730564439
마마6160,101,90,239.24174773129482
마마6161,101,90,1086.010847307545
마마6162,101,90,2074.0304981079184
마마6163,101,91,2035.1156182003697
마마6164,101,91,1038.2168675660537
마마6165,101,91,118.71372605669603
마마6166,101,91,974.8290277837749
마마6167,101,91,1971.4183518638188
마마6168,101,92,2125.5896253981505
마마6169,101,92,1125.5909894886304
마마6170,101,92,125.61407419448679
마마6171,101,92,874.4156423883792
마마6172,101,92,1874.4136511643383
마마6173,101,93,2223.176534572104
마마6174,101,93,1225.7967299631757
마마6175,101,93,250.28252536843368
마마6176,101,93,789.1166338515405
마마6177,101,93,1784.0316087831998
마마6178,101,94,2327.0539944714296
마마6179,101,94,1336.0778606977951
마마6180,101,94,393.7357064175866
마마6181,101,94,724.5354119499716
마마6182,101,94,1701.4333133657854
마마6183,101,95,2436.4867670766016
마마6184,101,95,1454.2616957584166
마마6185,101,95,541.5592242413572
마마6186,101,95,686.80106797504
마마6187,101,95,1627.9143161058603
마마6188,101,96,2550.826179592016
마마6189,101,96,1578.6829883379291
마마6190,101,96,691.206016208732
마마6191,101,96,680.6552255134151
마마6192,101,96,1564.8697438426912
마마6193,101,96,2536.60069667456
마마6194,101,97,1708.0797722988261
마마6195,101,97,841.9115502034095
마마6196,101,97,707.1729690785742
마마6197,101,97,1513.7279009204078
마마6198,101,97,2466.3030446103744
마마6199,101,98,1841.4969174854675
마마6204,101,79,2522.122755898548
마마6205,101,79,2726.867410593199
마마6206,101,79,3241.9914487995234
마마6207,101,80,3158.1447903085
마마6208,101,80,2622.640963209949
마마6209,101,80,2404.706370279103
마마6210,101,80,2585.919533283081
마마6211,101,80,3096.989980282319
마마6212,101,81,3127.553290811607
마마6213,101,81,2552.287596770436
마마6214,101,81,2290.5794826615165
마마6215,101,81,2445.268238077695
마마6216,101,81,2951.596033659296
마마6217,101,82,3104.0542837704656
마마6218,101,82,2488.8766167131107
마마6219,101,82,2180.334981109285
마마6220,101,82,2305.0410943140146
마마6221,101,82,2805.8097339455994
마마6222,101,83,3087.8620033592138
마마6223,101,83,2433.0183783740276
마마6224,101,83,2074.672289115076
마마6225,101,83,2165.398758875186
마마6226,101,83,2659.631264415126
마마6227,101,84,3079.1443414009436
마마6228,101,84,2385.3125890483116
마마6229,101,84,1974.4119174486527
마마6230,101,84,2026.5460004781962
마마6231,101,84,2513.06087557486
마마6232,101,85,3078.0176030791504
마마6233,101,85,2346.326974654831
마마6234,101,85,1880.5074259679664
마마6235,101,85,1888.7472266686302
마마6236,101,85,2366.09889763218
마마6237,101,86,3084.5429407186616
마마6238,101,86,2316.573342163191
마마6239,101,86,1794.0509875989978
마마6240,101,86,1752.3486646751396
마마6241,101,86,2218.7457580968016
마마6242,101,86,2962.252459794127
마마6243,101,87,2296.4828820399593
마마6244,101,87,1716.266934258131
마마6245,101,87,1617.8104807897157
마마6246,101,87,2071.0020072125226
마마6247,101,87,2821.486820100981
마마6248,101,88,2286.3831726773747
마마6249,101,88,1648.4860465284892
마마6250,101,88,1485.7538419590235
마마6251,101,88,1922.868355398484
마마6252,101,88,2680.929119818303
마마6253,101,89,2286.4796148768114
마마6254,101,89,1592.0930487770047
마마6255,101,89,1357.0304059529776
마마6256,101,89,1774.3457299516767
마마6257,101,89,2540.68376940433
마마6258,101,90,2296.8437650659653
마마6259,101,90,1548.442516767906
마마6260,101,90,1232.8248757818985
마마6261,101,90,1625.4353635130437
마마6262,101,90,2400.8796445409143
마마6263,101,91,2317.410215635343
마마6264,101,91,1518.7457957757915
마마6265,101,91,1114.8037840096515
마마6266,101,91,1476.138937057699
마마6267,101,91,2261.6774407844787
마마6268,101,92,2347.982441164346
마마6269,101,92,1503.943271547775
마마6270,101,92,1005.320438492906
마마6271,101,92,1326.4588210982324
마마6272,101,92,2123.2797328866154
마마6273,101,93,2388.246696095529
마마6274,101,93,1504.5883160278745
마마6275,101,93,907.6616770823701
마마6276,101,93,1176.3985036374224
마마6277,101,93,1985.9449032329048
마마6278,101,94,2437.79195690065
마마6279,101,94,1520.7739417121993
마마6280,101,94,826.2427842058406
마마6281,101,94,1025.9633985252976
마마6282,101,94,1850.0066626298776
마마6283,101,95,2496.13330065777
마마6284,101,95,1552.124598176129
마마6285,101,95,766.4855392466088
마마6286,101,95,875.1624966170109
마마6287,101,95,1715.901718950032
마마6288,101,96,2562.736073618266
마마6289,101,96,1597.8554259381347
마마6290,101,96,733.9398758587173
마마6291,101,96,724.0120997269877
마마6292,101,96,1584.2093610778386
마마6293,101,96,2548.577069445267
마마6294,101,97,1656.8799794240897
마마6295,101,97,732.4819561230637
마마6296,101,97,572.5455142391456
마마6297,101,97,1455.7083896525655
마마6298,101,97,2431.124321283131
마마6299,101,98,1727.9361802904186
마마6304,102,79,1593.2278542800982
마마6305,102,79,1961.2175612442031
마마6306,102,79,2674.7660924670313
마마6307,102,80,2575.567905213717
마마6308,102,80,1941.9306956193968
마마6309,102,80,1705.473429523513
마마6310,102,80,2011.5129656635456
마마6311,102,80,2680.2479742095525
마마6312,102,81,2718.446686481701
마마6313,102,81,2087.00574355725
마마6314,102,81,1822.4251864036999
마마6315,102,81,2070.4767920544705
마마6316,102,81,2693.0493372446376
마마6317,102,82,2862.149894597766
마마6318,102,82,2232.5308536268153
마마6319,102,82,1943.3182975635643
마마6320,102,82,2137.469999530993
마마6321,102,82,2713.129188251952
마마6322,102,83,3006.6124798332858
마마6323,102,83,2378.4917296570175
마마6324,102,83,2067.5413447388178
마마6325,102,83,2211.8389444898494
마마6326,102,83,2740.3897205542758
마마6327,102,84,3151.7808980449413
마마6328,102,84,2524.8773529151035
마마6329,102,84,2194.604398347498
마마6330,102,84,2292.9394416837063
마마6331,102,84,2774.6809007904653
마마6332,102,85,3297.6107041020396
마마6333,102,85,2671.679096916211
마마6334,102,85,2324.1131723712797
마마6335,102,85,2380.1543813543617
마마6336,102,85,2815.806761866133
마마6337,102,86,3444.0647170877883
마마6338,102,86,2818.890111878252
마마6339,102,86,2455.74859262934
마마6340,102,86,2472.9053434284506
마마6341,102,86,2863.5328747742674
마마6342,102,86,3504.908017661659
마마6343,102,87,2966.5048877274194
마마6344,102,87,2589.2508428197775
마마6345,102,87,2570.6591771713315
마마6346,101,87,2907.6061241582393
마마6347,101,87,3482.2280131214475
마마6348,101,88,3026.282186691677
마마6349,101,88,2578.4379199011614
마마6350,101,88,2477.5593514749753
마마6351,101,88,2761.930226015489
마마6352,101,88,3334.3990173155403
마마6353,101,89,2987.4164221262026
마마6354,101,89,2496.2828617578916
마마6355,101,89,2353.3379214687834
마마6356,101,89,2616.2894754479785
마마6357,101,89,3186.179823245497
마마6358,101,90,2956.029743018755
마마6359,101,90,2420.804574562692
마마6360,101,90,2232.146441171767
마마6361,101,90,2470.7611542696536
마마6362,101,90,3037.5719955352565
마마6363,101,91,2932.41958723833
마마6364,101,91,2352.7182832363537
마마6365,101,91,2114.587904280693
마마6366,101,91,2325.4420417601914
마마6367,101,91,2888.5773962699013
마마6368,101,92,2916.832499892977
마마6369,101,92,2292.757216202722
마마6370,101,92,2001.3893855188198
마마6371,101,92,2180.4548361489037
마마6372,101,92,2739.198260897317
마마6373,101,93,2909.45538871975
마마6374,101,93,2241.649923218783
마마6375,101,93,1893.4249648674122
마마6376,101,93,2035.9572237401126
마마6377,101,93,2589.4373010783506
마마6378,101,94,2910.408726806866
마마6379,101,94,2200.091523945066
마마6380,101,94,1791.7383934035356
마마6381,101,94,1892.1549162417018
마마6382,101,94,2439.297846454795
마마6383,101,95,2919.7423076644827
마마6384,101,95,2168.710321084094
마마6385,101,95,1697.5611241977206
마마6386,101,95,1749.320749319056
마마6387,101,95,2288.7840434625846
마마6388,101,96,2937.433942671176
마마6389,101,96,2148.0325758079885
마마6390,101,96,1612.3181218071927
마마6391,101,96,1607.8232194751529
마마6392,101,96,2137.9011399639176
마마6393,101,96,2925.0892402514132
마마6394,101,97,2138.4494438485876
마마6395,101,97,1537.610020039487
마마6396,101,97,1468.1699913686186
마마6397,101,97,1986.6559021090764
마마6398,101,97,2781.740502493776
마마6399,101,98,2140.190643191584
마마6405,102,79,1294.1557035356045
마마6406,102,79,2232.227208837046
마마6407,102,80,2055.572308970163
마마6408,102,80,1167.4426365465613
마마6409,102,80,707.4369949674993
마마6410,102,80,1279.8483871422056
마마6411,102,80,2185.3047124582795
마마6412,102,81,2178.362680626225
마마6413,102,81,1308.0155024856103
마마6414,102,81,822.5236416907993
마마6415,102,81,1281.4779465671288
마마6416,102,81,2146.5848024095194
마마6417,102,82,2304.52153703859
마마6418,102,82,1450.2108494713373
마마6419,102,82,946.2576293875001
마마6420,102,82,1299.113349336279
마마6421,102,82,2116.5980930902774
마마6422,102,83,2433.5908385543316
마마6423,102,83,1593.6965437790045
마마6424,102,83,1075.8127057302838
마마6425,102,83,1332.245203394737
마마6426,102,83,2095.800941436437
마마6427,102,84,2565.1939030635062
마마6428,102,84,1738.2469842622447
마마6429,102,84,1209.4566533280106
마마6430,102,84,1379.879782539767
마마6431,102,84,2084.550558812282
마마6432,102,85,2699.019801286546
마마6433,102,85,1883.7039918276805
마마6434,102,85,1346.0956763611603
마마6435,102,85,1440.6965020464515
마마6436,102,85,2083.0840722590997
마마6437,102,86,2834.8107316536953
마마6438,102,86,2029.9535885470284
마마6439,102,86,1485.0155753428842
마마6440,102,86,1513.218737118648
마마6441,102,86,2091.5043948610187
마마6442,102,86,2908.427465328808
마마6443,102,87,2176.9116774741274
마마6444,102,87,1625.7346430630914
마마6445,102,87,1595.9579592795467
마마6446,102,87,2109.7749846654247
마마6447,102,87,2890.539597385279
마마6448,102,88,2324.514910786886
마마6449,102,88,1767.9181860975114
마마6450,102,88,1687.512919949968
마마6451,102,88,2137.7242566013556
마마6452,102,88,2879.58853649711
마마6453,102,89,2472.714691750457
마마6454,102,89,1911.3273824480216
마마6455,102,89,1786.624409044233
마마6456,102,89,2175.058894625546
마마6457,102,89,2875.7148000430698
마마6458,102,90,2621.47313055934
마마6459,102,90,2055.787736531981
마마6460,102,90,1892.1958305381563
마마6461,102,90,2221.3840065456225
마마6462,102,90,2879.008292445053
마마6463,102,91,2770.7602532595056
마마6464,102,91,2201.1690431724614
마마6465,102,91,2003.2917741055242
마마6466,102,91,2276.2272970371278
마마6467,102,91,2889.5057507046145
마마6468,102,92,2920.5520350204533
마마6469,102,92,2347.372309743571
마마6470,102,92,2119.1246617034176
마마6471,102,92,2339.0643221443015
마마6472,102,92,2907.190133860725
마마6473,102,93,3070.8289880725597
마마6474,102,93,2494.321003959834
마마6475,102,93,2239.0363703172943
마마6476,102,93,2409.342330266103
마마6477,102,93,2931.9919954223187
마마6478,102,94,3221.575130694594
마마6479,102,94,2641.9550617991617
마마6480,102,94,2362.4789468739264
마마6481,102,94,2486.5009552137435
마마6482,102,94,2963.7927097108495
마마6483,102,95,3372.7772228344866
마마6484,102,95,2790.2266994742995
마마6485,102,95,2488.9965596696534
마마6486,102,95,2569.988854768732
마마6487,102,95,3002.4292753075174
마마6488,102,96,3524.4241914413365
마마6489,102,96,2939.0974308211908
마마6490,101,96,2580.788970535994
마마6491,101,96,2577.9832213604122
마마6492,101,96,2937.9454162375755
마마6493,101,97,3550.9720122449285
마마6494,101,97,2898.392792838178
마마6495,101,97,2488.3647906618903
마마6496,101,97,2446.0657965875102
마마6497,101,97,2788.281985571902
마마6498,101,97,3400.8520962979683
마마6499,101,98,2859.207676132143
마마6506,102,79,2193.4682524106665
마마6507,102,80,1953.7668746405952
마마6508,102,80,977.1129886889944
마마6509,102,80,303.8002384571119
마마6510,102,80,1108.9812338847116
마마6511,102,80,2089.828741627006
마마6512,102,81,2024.987789950055
마마6513,102,81,1032.577423656172
마마6514,102,81,178.48451541248212
마마6515,102,81,998.747870405559
마마6516,102,81,1990.7631438815745
마마6517,102,82,2104.694041946099
마마6518,102,82,1105.4542068548474
마마6519,102,82,119.67036685308994
마마6520,102,82,898.1163565777134
마마6521,102,82,1897.078011891472
마마6522,102,83,2192.0333334832953
마마6523,102,83,1192.6920974247537
마마6524,102,83,200.0468530545488
마마6525,102,83,810.8779486301241
마마6526,102,83,1809.70366406552
마마6527,102,84,2286.2013671913055
마마6528,102,84,1291.510553317315
마마6529,102,84,330.57877625854974
마마6530,102,84,742.0007717618649
마마6531,102,84,1729.695916419359
마마6532,102,85,2386.457504265555
마마6533,102,85,1399.5757431293437
마마6534,102,85,471.6408610868299
마마6535,102,85,697.1929022425559
마마6536,102,85,1658.2251909882655
마마6537,102,86,2492.1320175923533
마마6538,102,86,1515.018706308583
마마6539,102,86,616.3127191782846
마마6540,102,86,681.4697756884967
마마6541,102,86,1596.5465049703153
마마6542,102,86,2575.5621580324805
마마6543,102,87,1636.3794346470404
마마6544,102,87,762.7623039112685
마마6545,102,87,697.0473516198772
마마6546,102,87,1545.9442708366116
마마6547,102,87,2508.787030950376
마마6548,102,88,1762.529694825002
마마6549,102,88,910.3164655237573
마마6550,102,88,742.1867754598013
마마6551,102,88,1507.6492801481281
마마6552,102,88,2448.5039297895605
마마6553,102,89,1892.599549171867
마마6554,102,89,1058.6725034790518
마마6555,102,89,812.1834064542634
마마6556,102,89,1482.7327142194915
마마6557,102,89,2395.2767518417886
마마6558,102,90,2025.916181677501
마마6559,102,90,1207.6747155643543
마마6560,102,90,901.4544148453332
마마6561,102,90,1471.9924950470502
마마6562,102,90,2349.6603475620764
마마6563,102,91,2161.95604971367
마마6564,102,91,1357.2349599356871
마마6565,102,91,1005.0470198203242
마마6566,102,91,1475.8564590188994
마마6567,102,91,2312.1818836773837
마마6568,102,92,2300.308582708258
마마6569,102,92,1507.2996208352315
마마6570,102,92,1119.1446368806803
마마6571,102,92,1494.3283740689483
마마6572,102,92,2283.3199208250044
마마6573,102,93,2440.649019828052
마마6574,102,93,1657.8342000321036
마마6575,102,93,1240.9918741089873
마마6576,102,93,1526.9929365956439
마마6577,102,93,2263.4827203275577
마마6578,102,94,2582.7181764695233
마마6579,102,94,1808.8154701136275
마마6580,102,94,1368.646642044142
마마6581,102,94,1573.077829172806
마마6582,102,94,2252.987812326412
마마6583,102,95,2726.3073565733575
마마6584,102,95,1960.227191448516
마마6585,102,95,1500.742976556034
마마6586,102,95,1631.5539590434614
마마6587,102,95,2252.045106310822
마마6588,102,96,2871.24705373996
마마6589,102,96,2112.0576389514576
마마6590,102,96,1636.3114914025412
마마6591,102,96,1701.247519774478
마마6592,102,96,2260.7456624268057
마마6593,102,97,3017.398437246932
마마6594,102,97,2264.2981058593973
마마6595,102,97,1774.6544720865184
마마6596,102,97,1780.9410653906841
마마6597,102,97,2279.0576257508565
마마6598,102,97,3035.8616972107534
마마6599,102,98,2416.941962302412
마마6607,102,80,2325.732676702297
마마6608,102,80,1595.7998858574629
마마6609,102,80,1297.737287714486
마마6610,102,80,1679.78178944362
마마6611,102,80,2441.1496579210925
마마6612,102,81,2335.7840504953665
마마6613,102,81,1556.12586796382
마마6614,102,81,1177.7810931339332
마마6615,102,81,1533.8868568904857
마마6616,102,81,2306.176375765519
마마6617,102,82,2355.558215313752
마마6618,102,82,1530.01519567022
마마6619,102,82,1064.5367500614784
마마6620,102,82,1387.6348530795585
마마6621,102,82,2172.0548977249173
마마6622,102,83,2384.880688988068
마마6623,102,83,1518.275404814875
마마6624,102,83,960.5542717740326
마마6625,102,83,1241.0353795041108
마마6626,102,83,2039.0373016054616
마마6627,102,84,2423.471399125767
마마6628,102,84,1521.3469165062932
마마6629,102,84,869.3556569930452
마마6630,102,84,1094.103320682472
마마6631,102,84,1907.444597966351
마마6632,102,85,2470.961543932625
마마6633,102,85,1539.2478009354347
마마6634,102,85,795.5605783189884
마마6635,102,85,946.8629651992494
마마6636,102,85,1777.6901630927102
마마6637,102,86,2526.9135525219117
마마6638,102,86,1571.5762117297736
마마6639,102,86,744.5881254968449
마마6640,102,86,799.3567188601745
마마6641,102,86,1650.3123496304884
마마6642,102,87,2590.8419825639808
마마6643,102,87,1617.5694287258018
마마6644,102,87,721.525837985429
마마6645,102,87,651.665721833544
마마6646,102,87,1526.019951096673
마마6647,102,87,2496.5587454088377
마마6648,102,88,1676.2017419777567
마마6649,102,88,729.2581313040104
마마6650,102,88,503.9668286075668
마마6651,102,88,1405.7552086336084
마마6652,102,88,2387.113916189228
마마6653,102,89,1746.2955535225274
마마6654,102,89,767.0740357681253
마마6655,102,89,356.73098049741617
마마6656,102,89,1290.779380275226
마마6657,102,89,2281.4394194544693
마마6658,102,90,1826.6229430621156
마마6659,102,90,831.079550675868
마마6660,102,90,211.74291719512243
마마6661,102,90,1182.7835416562907
마마6662,102,90,2180.1648446490685
마마6663,102,91,1915.9842224675008
마마6664,102,91,915.9848886976697
마마6665,102,91,84.03030346590022
마마6666,102,91,1084.01746640848
마마6667,102,91,2084.0169488410475
마마6668,102,92,2013.259785050216
마마6669,102,92,1016.7337573766292
마마6670,102,92,119.49939195642568
마마6671,102,92,997.4029656897519
마마6672,102,92,1993.8267846669805
마마6673,102,93,2117.438216805516
마마6674,102,93,1129.2436401401499
마마6675,102,93,258.53006712068947
마마6676,102,93,926.5443283588111
마마6677,102,93,1910.5315985930024
마마6678,102,94,2227.626547566317
마마6679,102,94,1250.48001234668
마마6680,102,94,406.30098096715926
마마6681,102,94,875.4774200350337
마마6682,102,94,1835.1678230743698
마마6683,102,95,2343.048742587508
마마6684,102,95,1378.2656673257993
마마6685,102,95,556.1969878713469
마마6686,102,95,847.9940618337414
마마6687,102,95,1768.8506914076765
마마6688,102,96,2463.037434957878
마마6689,102,96,1511.0530211235762
마마6690,102,96,707.113187042563
마마6691,102,96,846.6031454774395
마마6692,102,96,1712.736031201276
마마6693,102,97,2587.022457318623
마마6694,102,97,1647.7371688983383
마마6695,102,97,858.714365122266
마마6696,102,97,871.6323444925399
마마6697,102,97,1667.9614884834084
마마6698,102,97,2608.533708841427
마마6699,102,98,1787.5203248240882
마마6707,102,80,3000.143324329487
마마6708,102,80,2477.580424272973
마마6709,102,80,2296.943523677172
마마6710,102,80,2532.4877774995007
마마6711,102,80,3090.475551659683
마마6712,102,81,2968.36633717105
마마6713,102,81,2403.505626797634
마마6714,102,81,2177.723555561058
마마6715,102,81,2389.1673174650427
마마6716,102,81,2945.1249646221668
마마6717,102,82,2944.0740481959365
마마6718,102,82,2336.635186440212
마마6719,102,82,2062.075650348492
마마6720,102,82,2245.9848576982504
마마6721,102,82,2799.4177920166726
마마6722,102,83,2927.5077568325105
마마6723,102,83,2277.67556304055
마마6724,102,83,1950.7204501490357
마마6725,102,83,2103.048876937297
마마6726,102,83,2653.3599233697632
마마6727,102,84,2918.854322060937
마마6728,102,84,2227.3287524288858
마마6729,102,84,1844.5260066963053
마마6730,102,84,1960.4996830812345
마마6731,102,84,2506.958680422201
마마6732,102,85,2918.2396206484514
마마6733,102,85,2186.265154232919
마마6734,102,85,1744.5309299934352
마마6735,102,85,1818.521654200035
마마6736,102,85,2360.2232622964093
마마6737,102,86,2925.724219869139
마마6738,102,86,2155.0920857552424
마마6739,102,86,1651.9629491731584
마마6740,102,86,1677.361401963476
마마6741,102,86,2213.165371171544
마마6742,102,87,2941.3016474392093
마마6743,102,87,2134.3205146746036
마마6744,102,87,1568.245113970748
마마6745,102,87,1537.3553316085981
마마6746,102,87,2065.8001098261275
마마6747,102,87,2858.6008416513664
마마6748,102,88,2124.333691885203
마마6749,102,88,1494.977851589236
마마6750,102,88,1398.972451124796
마마6751,102,88,1918.1472991587145
마마6752,102,88,2720.5613765422795
마마6753,102,89,2125.3619143523642
마마6754,102,89,1433.8820324826572
마마6755,102,89,1262.8824565942962
마마6756,102,89,1770.2334634930764
마마6757,102,89,2583.1339360102374
마마6758,102,90,2137.4672809329886
마마6759,102,90,1386.6896626461744
마마6760,102,90,1130.0663980140544
마마6761,102,90,1622.094913175908
마마6762,102,90,2446.4941755054015
마마6763,102,91,2160.5409324044867
마마6764,102,91,1354.9796663320592
마마6765,102,91,1001.999337201092
마마6766,102,91,1473.782700173101
마마6767,102,91,2310.8587630808606
마마6768,102,92,2194.313183782025
마마6769,102,92,1339.978701251764
마마6770,102,92,880.9514692065172
마마6771,102,92,1325.3709150218585
마마6772,102,92,2176.4973314191393
마마6773,102,93,2238.3747599518306
마마6774,102,93,1342.374077073104
마마6775,102,93,770.4639898180317
마마6776,102,93,1176.9712640565072
마마6777,102,93,2043.748505375166
마마6778,102,94,2292.205682694814
마마6779,102,94,1362.1993678000013
마마6780,102,94,675.9935972263687
마마6781,102,94,1028.7602098387013
마마6782,102,94,1913.0415037849261
마마6783,102,95,2355.207637932545
마마6784,102,95,1398.8358936501186
마마6785,102,95,605.3764919057013
마마6786,102,95,881.0332210196059
마마6787,102,95,1784.925313879634
마마6788,102,96,2426.7359082515272
마마6789,102,96,1451.1288692049955
마마6790,102,96,567.893318927924
마마6791,102,96,734.323258739485
마마6792,102,96,1660.1079708767681
마마6793,102,97,2506.1279018121845
마마6794,102,97,1517.573603928247
마마6795,102,97,570.4228488042826
마마6796,102,97,589.6904353440191
마마6797,102,97,1539.5088153805564
마마6798,102,97,2528.3275056314737
마마6799,102,98,1596.5116266974674
마마6808,103,80,1986.848251631707
마마6809,103,80,1821.9865042016343
마마6810,103,80,2166.0340874450276
마마6812,103,81,2709.3023201264245
마마6813,103,81,2130.811780020653
마마6814,103,81,1934.0110190759353
마마6815,103,81,2222.709698080137
마마6816,103,81,2853.152323653935
마마6817,103,82,2854.9693172755156
마마6818,103,82,2275.39350264837
마마6819,103,82,2050.3612806537817
마마6820,103,82,2287.038952557217
마마6821,103,82,2873.5192638685767
마마6822,103,83,3001.23438158981
마마6823,103,83,2420.5495199527527
마마6824,103,83,2170.4175045023558
마마6825,103,83,2358.4665164375274
마마6826,103,83,2900.6924129358663
마마6827,103,84,3148.064892806491
마마6828,103,84,2566.245657725587
마마6829,103,84,2293.6697631241764
마마6830,103,84,2436.4369864096216
마마6831,103,84,2934.5407469005236
마마6832,103,85,3295.4338891916086
마마6833,103,85,2712.454928071788
마마6834,103,85,2419.6981124944746
마마6835,103,85,2520.409921897174
마마6836,103,85,2974.8938457004
마마6837,103,86,3443.3188985466763
마마6838,103,86,2859.1557412657876
마마6839,103,86,2548.1558171621946
마마6840,103,86,2609.870606804473
마마6841,102,86,3012.08749357698
마마6842,102,87,3548.245846026055
마마6843,102,87,2914.4668915555403
마마6844,102,87,2529.4635676573153
마마6845,102,87,2510.429170129668
마마6846,102,87,2864.668095324516
마마6847,102,87,3479.9988469110804
마마6848,102,88,2866.345232024218
마마6849,102,88,2436.8217274580675
마마6850,102,88,2379.1312014421296
마마6851,102,88,2717.0628288538383
마마6852,102,88,3332.3558570781383
마마6853,102,89,2825.735014771651
마마6854,102,89,2350.241006748796
마마6855,102,89,2249.997156865013
마마6856,102,89,2569.307615292044
마마6857,102,89,3184.367447091296
마마6858,102,90,2793.0236980729724
마마6859,102,90,2270.489643541216
마마6860,102,90,2123.5030173886303
마마6861,102,90,2421.4472755542943
마마6862,102,90,3036.0416254919846
마마6863,102,91,2768.5517333880734
마마6864,102,91,2198.3883815250197
마마6865,102,91,2000.2360489707917
마마6866,102,91,2273.5384375858644
마마6867,102,91,2887.38805891388
마마6868,102,92,2752.599813801268
마마6869,102,92,2134.7923332791715
마마6870,102,92,1880.9228792048566
마마6871,102,92,2125.653652127986
마마6872,102,92,2738.418525370766
마마6873,102,93,2745.37766618553
마마6874,102,93,2080.5636560314033
마마6875,102,93,1766.463054696365
마마6876,102,93,1977.8873376448075
마마6877,102,93,2589.147527126277
마마6878,102,94,2747.0154255363345
마마6879,102,94,2036.5347956739881
마마6880,102,94,1657.96688743992
마마6881,102,94,1830.3645608740185
마마6882,102,94,2439.593132380861
마마6883,102,95,2757.558453670691
마마6884,102,95,2003.4638666566514
마마6885,102,95,1556.793597297647
마마6886,102,95,1683.25433139947
마마6887,102,95,2289.7781516477103
마마6888,102,96,2776.9661378545557
마마6889,102,96,1981.9860638848222
마마6890,102,96,1464.5806854101465
마마6891,102,96,1536.7902949717177
마마6892,102,96,2139.731814354795
마마6893,102,97,2805.1147794363424
마마6894,102,97,1972.567238121536
마마6895,102,97,1383.2476611253135
마마6896,102,97,1391.3039477795194
마마6897,102,97,1989.4922111446178
마마6898,102,97,2824.965812413192
마마6899,102,98,1975.466992055593
마마6908,103,80,1150.0599243487688
마마6909,103,80,833.4906574605482
마마6913,103,81,1295.1883745042016
마마6914,103,81,936.7778314430758
마마6916,103,81,2297.309788763349
마마6917,103,82,2247.267961995218
마마6919,103,82,1050.402242776419
마마6920,103,82,1459.4213445539046
마마6921,103,82,2270.7876277294895
마마6922,103,83,2380.988961541957
마마6923,103,83,1587.6903351382407
마마6924,103,83,1171.5002200589254
마마6925,103,83,1491.3299202070757
